item_name,item_type,source,target,item_value,source_survey_itemID,target_survey_itemID
B29,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_41,ESS_R01_2002_GER_DE_43
B29,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_41,ESS_R01_2002_GER_DE_43
B29,RESPONSE, Extremely satisfied, Äußerst zufrieden,10,ESS_R01_2002_ENG_SOURCE_41,ESS_R01_2002_GER_DE_43
B29,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_41,ESS_R01_2002_GER_DE_43
B30,INSTRUCTION,Still use this card.,Verwenden Sie bitte wieder diese Liste.,,ESS_R01_2002_ENG_SOURCE_42,ESS_R01_2002_GER_DE_44
B30,REQUEST,On the whole how satisfied are you with the present state of the economy in country?,Und wie zufrieden sind Sie - alles in allem - mit der gegenwärtigen Wirtschaftslage in Deutschland?,,ESS_R01_2002_ENG_SOURCE_42,ESS_R01_2002_GER_DE_44
B30,RESPONSE, Extremely dissatisfied, Äußerst unzufrieden,0,ESS_R01_2002_ENG_SOURCE_42,ESS_R01_2002_GER_DE_44
B30,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_42,ESS_R01_2002_GER_DE_44
B30,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_42,ESS_R01_2002_GER_DE_44
B30,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_42,ESS_R01_2002_GER_DE_44
B30,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_42,ESS_R01_2002_GER_DE_44
B30,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_42,ESS_R01_2002_GER_DE_44
B30,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_42,ESS_R01_2002_GER_DE_44
B30,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_42,ESS_R01_2002_GER_DE_44
B30,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_42,ESS_R01_2002_GER_DE_44
B30,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_42,ESS_R01_2002_GER_DE_44
B30,RESPONSE, Extremely satisfied, Äußerst zufrieden,10,ESS_R01_2002_ENG_SOURCE_42,ESS_R01_2002_GER_DE_44
B30,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_42,ESS_R01_2002_GER_DE_44
B31,REQUEST,"Now thinking about the country government, how satisfied are you with the way it is doing its job?","Wie zufrieden sind Sie mit der Art und Weise, wie sie ihre Arbeit erledigt?",,ESS_R01_2002_ENG_SOURCE_43,ESS_R01_2002_GER_DE_45
B31,REQUEST,,Wenn Sie nun einmal an die Leistungen der Bundesregierung in Berlin denken.,,,ESS_R01_2002_GER_DE_45
B31,RESPONSE, Extremely dissatisfied, Äußerst unzufrieden,0,ESS_R01_2002_ENG_SOURCE_43,ESS_R01_2002_GER_DE_45
B31,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_43,ESS_R01_2002_GER_DE_45
B31,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_43,ESS_R01_2002_GER_DE_45
B31,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_43,ESS_R01_2002_GER_DE_45
B31,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_43,ESS_R01_2002_GER_DE_45
B31,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_43,ESS_R01_2002_GER_DE_45
B31,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_43,ESS_R01_2002_GER_DE_45
B31,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_43,ESS_R01_2002_GER_DE_45
B31,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_43,ESS_R01_2002_GER_DE_45
B31,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_43,ESS_R01_2002_GER_DE_45
B31,RESPONSE, Extremely satisfied, Äußerst zufrieden,10,ESS_R01_2002_ENG_SOURCE_43,ESS_R01_2002_GER_DE_45
B31,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_43,ESS_R01_2002_GER_DE_45
B32,REQUEST,"And on the whole, how satisfied are you with the way democracy works in country?","Und wie zufrieden sind Sie - alles in allem - mit der Art und Weise, wie die Demokratie in Deutschland funktioniert?",,ESS_R01_2002_ENG_SOURCE_44,ESS_R01_2002_GER_DE_46
B32,RESPONSE, Extremely dissatisfied, Äußerst unzufrieden,0,ESS_R01_2002_ENG_SOURCE_44,ESS_R01_2002_GER_DE_46
B32,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_44,ESS_R01_2002_GER_DE_46
B32,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_44,ESS_R01_2002_GER_DE_46
B32,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_44,ESS_R01_2002_GER_DE_46
B32,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_44,ESS_R01_2002_GER_DE_46
B32,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_44,ESS_R01_2002_GER_DE_46
B32,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_44,ESS_R01_2002_GER_DE_46
B32,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_44,ESS_R01_2002_GER_DE_46
B32,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_44,ESS_R01_2002_GER_DE_46
B32,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_44,ESS_R01_2002_GER_DE_46
B32,RESPONSE, Extremely satisfied, Äußerst zufrieden,10,ESS_R01_2002_ENG_SOURCE_44,ESS_R01_2002_GER_DE_46
B32,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_44,ESS_R01_2002_GER_DE_46
B33,REQUEST,"Now, using this card, please say what you think overall about the state of education in country nowadays?","Bitte benutzen Sie Liste 14 und sagen Sie mir bitte, wie Sie - alles in allem - den derzeitigen Zustand des Bildungssystems in Deutschland einschätzen.",,ESS_R01_2002_ENG_SOURCE_45,ESS_R01_2002_GER_DE_47
B33,RESPONSE, Extremely bad, Äußerst schlecht,0,ESS_R01_2002_ENG_SOURCE_45,ESS_R01_2002_GER_DE_47
B33,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_45,ESS_R01_2002_GER_DE_47
B33,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_45,ESS_R01_2002_GER_DE_47
B33,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_45,ESS_R01_2002_GER_DE_47
B33,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_45,ESS_R01_2002_GER_DE_47
B33,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_45,ESS_R01_2002_GER_DE_47
B33,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_45,ESS_R01_2002_GER_DE_47
B33,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_45,ESS_R01_2002_GER_DE_47
B33,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_45,ESS_R01_2002_GER_DE_47
B33,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_45,ESS_R01_2002_GER_DE_47
B33,RESPONSE, Extremely good, Äußerst gut,10,ESS_R01_2002_ENG_SOURCE_45,ESS_R01_2002_GER_DE_47
B33,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_45,ESS_R01_2002_GER_DE_47
B34,REQUEST,"Still using this card, please say what you think overall about the state of health services in country nowadays?",Bitte benutzen Sie wieder Liste 14 und sagen Sie mir wie Sie - alles in allem - den derzeitigen Zustand des Gesundheitssystems in Deutschland einschätzen.,,ESS_R01_2002_ENG_SOURCE_46,ESS_R01_2002_GER_DE_48
B34,RESPONSE, Extremely bad, Äußerst schlecht,0,ESS_R01_2002_ENG_SOURCE_46,ESS_R01_2002_GER_DE_48
B34,RESPONSE,1,1,1,ESS_R01_2002_ENG_SOURCE_46,ESS_R01_2002_GER_DE_48
B34,RESPONSE,2,2,2,ESS_R01_2002_ENG_SOURCE_46,ESS_R01_2002_GER_DE_48
B34,RESPONSE,3,3,3,ESS_R01_2002_ENG_SOURCE_46,ESS_R01_2002_GER_DE_48
B34,RESPONSE,4,4,4,ESS_R01_2002_ENG_SOURCE_46,ESS_R01_2002_GER_DE_48
B34,RESPONSE,5,5,5,ESS_R01_2002_ENG_SOURCE_46,ESS_R01_2002_GER_DE_48
B34,RESPONSE,6,6,6,ESS_R01_2002_ENG_SOURCE_46,ESS_R01_2002_GER_DE_48
B34,RESPONSE,7,7,7,ESS_R01_2002_ENG_SOURCE_46,ESS_R01_2002_GER_DE_48
B34,RESPONSE,8,8,8,ESS_R01_2002_ENG_SOURCE_46,ESS_R01_2002_GER_DE_48
B34,RESPONSE,9,9,9,ESS_R01_2002_ENG_SOURCE_46,ESS_R01_2002_GER_DE_48
B34,RESPONSE, Extremely good, Äußerst gut,10,ESS_R01_2002_ENG_SOURCE_46,ESS_R01_2002_GER_DE_48
B34,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_46,ESS_R01_2002_GER_DE_48
B35,REQUEST,Policies can be decided at different levels.,Entscheidungen über politische Aufgaben können auf unterschiedlichen Ebenen getroffen werden.,,ESS_R01_2002_ENG_SOURCE_47,ESS_R01_2002_GER_DE_49
B35,REQUEST,"Using this card, at which level do you think the following policies should mainly be decided?","Benutzen Sie bitte Liste 15 und sagen Sie mir, auf welcher Ebene Ihrer Meinung nach über die folgenden politischen Aufgaben in erster Linie entschieden werden sollte.",,ESS_R01_2002_ENG_SOURCE_47,ESS_R01_2002_GER_DE_49
B35,RESPONSE,International level,auf internationaler Ebene,1,ESS_R01_2002_ENG_SOURCE_47,ESS_R01_2002_GER_DE_49
B35,RESPONSE,European level,auf europäischer Ebene,2,ESS_R01_2002_ENG_SOURCE_47,ESS_R01_2002_GER_DE_49
B35,RESPONSE,National level,auf nationaler Ebene,3,ESS_R01_2002_ENG_SOURCE_47,ESS_R01_2002_GER_DE_49
B35,RESPONSE,Regional or local level,auf regionaler oder kommunaler Ebene,4,ESS_R01_2002_ENG_SOURCE_47,ESS_R01_2002_GER_DE_49
B35,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_47,ESS_R01_2002_GER_DE_49
B36,REQUEST,fighting against organised crime,...Kampf gegen das organisierte Verbrechen,,ESS_R01_2002_ENG_SOURCE_48,ESS_R01_2002_GER_DE_50
B36,RESPONSE,International level,auf internationaler Ebene,1,ESS_R01_2002_ENG_SOURCE_48,ESS_R01_2002_GER_DE_50
B36,RESPONSE,European level,auf europäischer Ebene,2,ESS_R01_2002_ENG_SOURCE_48,ESS_R01_2002_GER_DE_50
B36,RESPONSE,National level,auf nationaler Ebene,3,ESS_R01_2002_ENG_SOURCE_48,ESS_R01_2002_GER_DE_50
B36,RESPONSE,Regional or local level,auf regionaler oder kommunaler Ebene,4,ESS_R01_2002_ENG_SOURCE_48,ESS_R01_2002_GER_DE_50
B36,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_48,ESS_R01_2002_GER_DE_50
B37,REQUEST,agriculture,...Landwirtschaft,,ESS_R01_2002_ENG_SOURCE_49,ESS_R01_2002_GER_DE_51
B37,RESPONSE,International level,auf internationaler Ebene,1,ESS_R01_2002_ENG_SOURCE_49,ESS_R01_2002_GER_DE_51
B37,RESPONSE,European level,auf europäischer Ebene,2,ESS_R01_2002_ENG_SOURCE_49,ESS_R01_2002_GER_DE_51
B37,RESPONSE,National level,auf nationaler Ebene,3,ESS_R01_2002_ENG_SOURCE_49,ESS_R01_2002_GER_DE_51
B37,RESPONSE,Regional or local level,auf regionaler oder kommunaler Ebene,4,ESS_R01_2002_ENG_SOURCE_49,ESS_R01_2002_GER_DE_51
B37,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_49,ESS_R01_2002_GER_DE_51
B38,REQUEST,defence,...Verteidigung,,ESS_R01_2002_ENG_SOURCE_50,ESS_R01_2002_GER_DE_52
B38,RESPONSE,International level,auf internationaler Ebene,1,ESS_R01_2002_ENG_SOURCE_50,ESS_R01_2002_GER_DE_52
B38,RESPONSE,European level,auf europäischer Ebene,2,ESS_R01_2002_ENG_SOURCE_50,ESS_R01_2002_GER_DE_52
B38,RESPONSE,National level,auf nationaler Ebene,3,ESS_R01_2002_ENG_SOURCE_50,ESS_R01_2002_GER_DE_52
B38,RESPONSE,Regional or local level,auf regionaler oder kommunaler Ebene,4,ESS_R01_2002_ENG_SOURCE_50,ESS_R01_2002_GER_DE_52
B38,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_50,ESS_R01_2002_GER_DE_52
B39,REQUEST,social welfare,...soziale Sicherheit,,ESS_R01_2002_ENG_SOURCE_51,ESS_R01_2002_GER_DE_53
B39,RESPONSE,International level,auf internationaler Ebene,1,ESS_R01_2002_ENG_SOURCE_51,ESS_R01_2002_GER_DE_53
B39,RESPONSE,European level,auf europäischer Ebene,2,ESS_R01_2002_ENG_SOURCE_51,ESS_R01_2002_GER_DE_53
B39,RESPONSE,National level,auf nationaler Ebene,3,ESS_R01_2002_ENG_SOURCE_51,ESS_R01_2002_GER_DE_53
B39,RESPONSE,Regional or local level,auf regionaler oder kommunaler Ebene,4,ESS_R01_2002_ENG_SOURCE_51,ESS_R01_2002_GER_DE_53
B39,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_51,ESS_R01_2002_GER_DE_53
B40,RESPONSE,International level,auf internationaler Ebene,1,ESS_R01_2002_ENG_SOURCE_52,ESS_R01_2002_GER_DE_54
B40,RESPONSE,European level,auf europäischer Ebene,2,ESS_R01_2002_ENG_SOURCE_52,ESS_R01_2002_GER_DE_54
B40,RESPONSE,National level,auf nationaler Ebene,3,ESS_R01_2002_ENG_SOURCE_52,ESS_R01_2002_GER_DE_54
B40,RESPONSE,Regional or local level,auf regionaler oder kommunaler Ebene,4,ESS_R01_2002_ENG_SOURCE_52,ESS_R01_2002_GER_DE_54
B40,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_52,ESS_R01_2002_GER_DE_54
B41,REQUEST,immigration and refugees,...Einwanderung und Flüchtlinge,,ESS_R01_2002_ENG_SOURCE_53,ESS_R01_2002_GER_DE_55
B41,RESPONSE,International level,auf internationaler Ebene,1,ESS_R01_2002_ENG_SOURCE_53,ESS_R01_2002_GER_DE_55
B41,RESPONSE,European level,auf europäischer Ebene,2,ESS_R01_2002_ENG_SOURCE_53,ESS_R01_2002_GER_DE_55
B41,RESPONSE,National level,auf nationaler Ebene,3,ESS_R01_2002_ENG_SOURCE_53,ESS_R01_2002_GER_DE_55
B41,RESPONSE,Regional or local level,auf regionaler oder kommunaler Ebene,4,ESS_R01_2002_ENG_SOURCE_53,ESS_R01_2002_GER_DE_55
B41,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_53,ESS_R01_2002_GER_DE_55
B42,REQUEST,interest rates,...Festlegung von Zinssätzen,,ESS_R01_2002_ENG_SOURCE_54,ESS_R01_2002_GER_DE_56
B42,RESPONSE,International level,auf internationaler Ebene,1,ESS_R01_2002_ENG_SOURCE_54,ESS_R01_2002_GER_DE_56
B42,RESPONSE,European level,auf europäischer Ebene,2,ESS_R01_2002_ENG_SOURCE_54,ESS_R01_2002_GER_DE_56
B42,RESPONSE,National level,auf nationaler Ebene,3,ESS_R01_2002_ENG_SOURCE_54,ESS_R01_2002_GER_DE_56
B42,RESPONSE,Regional or local level,auf regionaler oder kommunaler Ebene,4,ESS_R01_2002_ENG_SOURCE_54,ESS_R01_2002_GER_DE_56
B42,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_54,ESS_R01_2002_GER_DE_56
B43,REQUEST,"Using this card, please say to what extent you agree or disagree with each of the following statements.","Bitte schauen Sie jetzt auf Liste 16 und sagen Sie mir, wie sehr Sie jeder der folgenden Aussagen zustimmen oder wie sehr Sie diese ablehnen.",,ESS_R01_2002_ENG_SOURCE_55,ESS_R01_2002_GER_DE_57
B43,REQUEST,"The less that government intervenes in the economy, the better it is for country","Je weniger der Staat in die Wirtschaft eingreift, desto besser ist das für Deutschland",,ESS_R01_2002_ENG_SOURCE_55,ESS_R01_2002_GER_DE_57
B43,RESPONSE,Agree strongly,Stimme stark zu,1,ESS_R01_2002_ENG_SOURCE_55,ESS_R01_2002_GER_DE_57
B43,RESPONSE,Agree,Stimme zu,2,ESS_R01_2002_ENG_SOURCE_55,ESS_R01_2002_GER_DE_57
B43,RESPONSE,Neither Agree nor disagree,Weder noch,3,ESS_R01_2002_ENG_SOURCE_55,ESS_R01_2002_GER_DE_57
B43,RESPONSE,Disagree,lehne ab,4,ESS_R01_2002_ENG_SOURCE_55,ESS_R01_2002_GER_DE_57
B43,RESPONSE,Disagree strongly,lehne stark ab,5,ESS_R01_2002_ENG_SOURCE_55,ESS_R01_2002_GER_DE_57
B43,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_55,ESS_R01_2002_GER_DE_57
B44,REQUEST,The government should take measures to reduce differences in income levels,"Der Staat sollte Maßnahmen ergreifen, um Einkommensunterschiede zu verringern.",,ESS_R01_2002_ENG_SOURCE_56,ESS_R01_2002_GER_DE_58
B44,RESPONSE,Agree strongly,Stimme stark zu,1,ESS_R01_2002_ENG_SOURCE_56,ESS_R01_2002_GER_DE_58
B44,RESPONSE,Agree,Stimme zu,2,ESS_R01_2002_ENG_SOURCE_56,ESS_R01_2002_GER_DE_58
B44,RESPONSE,Neither Agree nor disagree,Weder noch,3,ESS_R01_2002_ENG_SOURCE_56,ESS_R01_2002_GER_DE_58
B44,RESPONSE,Disagree,lehne ab,4,ESS_R01_2002_ENG_SOURCE_56,ESS_R01_2002_GER_DE_58
B44,RESPONSE,Disagree strongly,lehne stark ab,5,ESS_R01_2002_ENG_SOURCE_56,ESS_R01_2002_GER_DE_58
B44,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_56,ESS_R01_2002_GER_DE_58
B45,REQUEST,Employees need strong trade unions to protect their working conditions and wages,"Arbeitnehmer brauchen starke Gewerkschaften, um ihre Arbeitsbedingungen und Löhne zu sichern.",,ESS_R01_2002_ENG_SOURCE_57,ESS_R01_2002_GER_DE_59
B45,RESPONSE,Agree strongly,Stimme stark zu,1,ESS_R01_2002_ENG_SOURCE_57,ESS_R01_2002_GER_DE_59
B45,RESPONSE,Agree,Stimme zu,2,ESS_R01_2002_ENG_SOURCE_57,ESS_R01_2002_GER_DE_59
B45,RESPONSE,Neither Agree nor disagree,Weder noch,3,ESS_R01_2002_ENG_SOURCE_57,ESS_R01_2002_GER_DE_59
B45,RESPONSE,Disagree,lehne ab,4,ESS_R01_2002_ENG_SOURCE_57,ESS_R01_2002_GER_DE_59
B45,RESPONSE,Disagree strongly,lehne stark ab,5,ESS_R01_2002_ENG_SOURCE_57,ESS_R01_2002_GER_DE_59
B45,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_57,ESS_R01_2002_GER_DE_59
B46,REQUEST,Gay men and lesbians should be free to live their own life as they wish,"Schwule und Lesben sollten ihr Leben so führen dürfen,wie sie es wollen.",,ESS_R01_2002_ENG_SOURCE_58,ESS_R01_2002_GER_DE_60
B46,RESPONSE,Agree strongly,Stimme stark zu,1,ESS_R01_2002_ENG_SOURCE_58,ESS_R01_2002_GER_DE_60
B46,RESPONSE,Agree,Stimme zu,2,ESS_R01_2002_ENG_SOURCE_58,ESS_R01_2002_GER_DE_60
B46,RESPONSE,Neither Agree nor disagree,Weder noch,3,ESS_R01_2002_ENG_SOURCE_58,ESS_R01_2002_GER_DE_60
B46,RESPONSE,Disagree,lehne ab,4,ESS_R01_2002_ENG_SOURCE_58,ESS_R01_2002_GER_DE_60
B46,RESPONSE,Disagree strongly,lehne stark ab,5,ESS_R01_2002_ENG_SOURCE_58,ESS_R01_2002_GER_DE_60
B46,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_58,ESS_R01_2002_GER_DE_60
B47,REQUEST,"Whatever the circumstances, the law should always be obeyed","Egal unter welchen Umständen, die Gesetze müssen immer befolgt werden.",,ESS_R01_2002_ENG_SOURCE_59,ESS_R01_2002_GER_DE_61
B47,RESPONSE,Agree strongly,Stimme stark zu,1,ESS_R01_2002_ENG_SOURCE_59,ESS_R01_2002_GER_DE_61
B47,RESPONSE,Agree,Stimme zu,2,ESS_R01_2002_ENG_SOURCE_59,ESS_R01_2002_GER_DE_61
B47,RESPONSE,Neither Agree nor disagree,Weder noch,3,ESS_R01_2002_ENG_SOURCE_59,ESS_R01_2002_GER_DE_61
B47,RESPONSE,Disagree,lehne ab,4,ESS_R01_2002_ENG_SOURCE_59,ESS_R01_2002_GER_DE_61
B47,RESPONSE,Disagree strongly,lehne stark ab,5,ESS_R01_2002_ENG_SOURCE_59,ESS_R01_2002_GER_DE_61
B47,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_59,ESS_R01_2002_GER_DE_61
B48,REQUEST,Political parties that wish to overthrow democracy should be banned,"Politische Parteien, die die Demokratie abschaffen wollen, sollten verboten werden.",,ESS_R01_2002_ENG_SOURCE_60,ESS_R01_2002_GER_DE_62
B48,RESPONSE,Agree strongly,Stimme stark zu,1,ESS_R01_2002_ENG_SOURCE_60,ESS_R01_2002_GER_DE_62
B48,RESPONSE,Agree,Stimme zu,2,ESS_R01_2002_ENG_SOURCE_60,ESS_R01_2002_GER_DE_62
B48,RESPONSE,Neither Agree nor disagree,Weder noch,3,ESS_R01_2002_ENG_SOURCE_60,ESS_R01_2002_GER_DE_62
B48,RESPONSE,Disagree,lehne ab,4,ESS_R01_2002_ENG_SOURCE_60,ESS_R01_2002_GER_DE_62
B48,RESPONSE,Disagree strongly,lehne stark ab,5,ESS_R01_2002_ENG_SOURCE_60,ESS_R01_2002_GER_DE_62
B48,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_60,ESS_R01_2002_GER_DE_62
B49,REQUEST,Economic growth always endsup harming the environment,Wirtschaftswachstum hat immer Umweltschäden zu Folge.,,ESS_R01_2002_ENG_SOURCE_61,ESS_R01_2002_GER_DE_63
B49,RESPONSE,Agree strongly,Stimme stark zu,1,ESS_R01_2002_ENG_SOURCE_61,ESS_R01_2002_GER_DE_63
B49,RESPONSE,Agree,Stimme zu,2,ESS_R01_2002_ENG_SOURCE_61,ESS_R01_2002_GER_DE_63
B49,RESPONSE,Neither Agree nor disagree,Weder noch,3,ESS_R01_2002_ENG_SOURCE_61,ESS_R01_2002_GER_DE_63
B49,RESPONSE,Disagree,lehne ab,4,ESS_R01_2002_ENG_SOURCE_61,ESS_R01_2002_GER_DE_63
B49,RESPONSE,Disagree strongly,lehne stark ab,5,ESS_R01_2002_ENG_SOURCE_61,ESS_R01_2002_GER_DE_63
B49,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_61,ESS_R01_2002_GER_DE_63
B50,REQUEST,Modern science can be relied on to solve our environmental problems,"Man kann darauf vertrauen, dass die modern Wissenschaft unsere Umweltprobleme lösen wird.",,ESS_R01_2002_ENG_SOURCE_62,ESS_R01_2002_GER_DE_64
B50,RESPONSE,Agree strongly,Stimme stark zu,1,ESS_R01_2002_ENG_SOURCE_62,ESS_R01_2002_GER_DE_64
B50,RESPONSE,Agree,Stimme zu,2,ESS_R01_2002_ENG_SOURCE_62,ESS_R01_2002_GER_DE_64
B50,RESPONSE,Neither Agree nor disagree,Weder noch,3,ESS_R01_2002_ENG_SOURCE_62,ESS_R01_2002_GER_DE_64
B50,RESPONSE,Disagree,lehne ab,4,ESS_R01_2002_ENG_SOURCE_62,ESS_R01_2002_GER_DE_64
B50,RESPONSE,Disagree strongly,lehne stark ab,5,ESS_R01_2002_ENG_SOURCE_62,ESS_R01_2002_GER_DE_64
B50,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_62,ESS_R01_2002_GER_DE_64
H1,REQUEST,"On an average weekday, how much time, in total, do you spend watching","Wie viel Zeit verbringen Sie an einem gewöhnlichen Werktag insgesamt damit, fernzusehen?",,ESS_R01_2002_ENG_SOURCE_286,ESS_R01_2002_GER_DE_367
H1,REQUEST,television?,,,ESS_R01_2002_ENG_SOURCE_286,
H1,RESPONSE,(Write in),Stunden minuten,,ESS_R01_2002_ENG_SOURCE_286,ESS_R01_2002_GER_DE_367
H2,REQUEST,"On an average weekday, how much time, in total, do you spend listening to the radio?","Wie viel Zeit verbringen sie an einem gewöhnlichen Werktag insgesamt damit, Radio zu hören?",,ESS_R01_2002_ENG_SOURCE_287,ESS_R01_2002_GER_DE_378
H2,RESPONSE,(Write in),Stunden minuten,,ESS_R01_2002_ENG_SOURCE_287,ESS_R01_2002_GER_DE_378
H3,REQUEST,"On an average weekday, how much time, in total, do you spend reading the newspapers?","Wie viel Zeit verbringen sie an einem gewöhlichen Werktag insgesamt damit, Zeitung zu lesen?",,ESS_R01_2002_ENG_SOURCE_288,ESS_R01_2002_GER_DE_389
H3,RESPONSE,(Write in),Stunden minuten,,ESS_R01_2002_ENG_SOURCE_288,ESS_R01_2002_GER_DE_389
H4,INSTRUCTION,Please use this card.,Bitte kreuzen Sie ein Kästchen an.,,ESS_R01_2002_ENG_SOURCE_289,ESS_R01_2002_GER_DE_397
H4,INSTRUCTION,CARD B,,,ESS_R01_2002_ENG_SOURCE_289,
H4,REQUEST,"Using this card, please say to what extent you agree or disagree with each of the following statements.","Bitte geben Sie an, wie sehr Sie jeder der folgenden Aussagen zustimmen oder wie sehr Sie diese ablehnen: Manchmal erscheint Politik so kompliziert, dass ich gar nicht richtig verstehe, worum es eigentlich geht.",,ESS_R01_2002_ENG_SOURCE_289,ESS_R01_2002_GER_DE_397
H4,REQUEST,Sometimes politics seems so complicated that I can't really understand what is going on,,,ESS_R01_2002_ENG_SOURCE_289,
H4,RESPONSE,Disagree strongly,Lehne ab,1,ESS_R01_2002_ENG_SOURCE_289,ESS_R01_2002_GER_DE_397
H4,RESPONSE,Disagree,Weder noch,2,ESS_R01_2002_ENG_SOURCE_289,ESS_R01_2002_GER_DE_397
H4,RESPONSE,Neither disagree nor agree,Stimme zu,3,ESS_R01_2002_ENG_SOURCE_289,ESS_R01_2002_GER_DE_397
H4,RESPONSE,Agree,Stimme stark zu,4,ESS_R01_2002_ENG_SOURCE_289,ESS_R01_2002_GER_DE_397
H4,RESPONSE,(Don't know),(Weiß nicht),888,ESS_R01_2002_ENG_SOURCE_289,ESS_R01_2002_GER_DE_397
H5,INSTRUCTION,STILL CARD B,Bitte kreuzen Sie ein Kästchen an.,,ESS_R01_2002_ENG_SOURCE_290,ESS_R01_2002_GER_DE_398
H5,INSTRUCTION,Still use this card.,,,ESS_R01_2002_ENG_SOURCE_290,
H5,REQUEST,I think I could take an active role in a group involved with political issues,"Ich glaube, dass ich in einer Gruppe, die sich mit politischen Themen beschäftigt, eine aktive Rolle übernehmen könnte.",,ESS_R01_2002_ENG_SOURCE_290,ESS_R01_2002_GER_DE_398
H5,RESPONSE,Disagree strongly,Lehne ab,1,ESS_R01_2002_ENG_SOURCE_290,ESS_R01_2002_GER_DE_398
H5,RESPONSE,Disagree,Weder noch,2,ESS_R01_2002_ENG_SOURCE_290,ESS_R01_2002_GER_DE_398
